p_val	avg_logFC	pct.1	pct.2	p_val_adj	cluster	gene
4.07503549488747e-33	1.66375051044553	1	0.884	1.17446597998152e-28	Hypoblast	ENSMODG00000005118
9.84831335666897e-15	1.41813731883488	0.921	0.766	2.83838239252556e-10	Hypoblast	ENSMODG00000013792
5.80849153262829e-28	1.33640000141981	1	0.98	1.6740653446188e-23	Hypoblast	ENSMODG00000013886
1.91962722365789e-16	1.32975882269168	0.905	0.622	5.53255762130441e-12	Hypoblast	ENSMODG00000013802
1.15244122849779e-25	1.21145697415526	1	0.717	3.32145086465348e-21	Hypoblast	ENSMODG00000010978
2.4220764056717e-22	1.19920475649008	0.984	0.666	6.98066640878642e-18	Hypoblast	ENSMODG00000016801
1.33362445863901e-36	1.19651503641792	1	0.623	3.84363905224349e-32	Hypoblast	ENSMODG00000009348
1.42860116751036e-28	1.17471470513835	1	0.853	4.11737142488162e-24	Hypoblast	ENSMODG00000020858
1.81682191616368e-35	1.09553185306541	1	0.949	5.23626244457535e-31	Hypoblast	ENSMODG00000012256
2.42906478394352e-29	1.01379665123256	1	0.896	7.00080761380363e-25	Hypoblast	ENSMODG00000020859
4.00223650808384e-32	0.970924144437546	0.937	0.447	1.15348458399484e-27	Hypoblast	ENSMODG00000004329
1.66383148679038e-33	0.94675040665021	1	0.975	4.79532872807855e-29	Hypoblast	ENSMODG00000014882
5.07042888008123e-37	0.945859515547338	1	0.687	1.46134830752821e-32	Hypoblast	ENSMODG00000011997
3.47190078400637e-21	0.885972359437756	0.968	0.529	1.00063652495847e-16	Hypoblast	ENSMODG00000014115
1.28464004490369e-29	0.877470460505084	1	0.928	3.70246107341692e-25	Hypoblast	ENSMODG00000009625
4.55552708352298e-23	0.872984380758655	1	0.939	1.31294846074216e-18	Hypoblast	ENSMODG00000027729
1.33484336625564e-32	0.864415801558498	1	0.692	3.84715206588538e-28	Hypoblast	ENSMODG00000019555
1.58972241026675e-16	0.858368492815516	0.921	0.489	4.5817389586298e-12	Hypoblast	ENSMODG00000013711
6.8512889649726e-16	0.858352861674716	0.73	0.326	1.97460999259475e-11	Hypoblast	ENSMODG00000024759
3.77715548379333e-11	0.817052751387868	0.984	0.744	1.08861398198408e-06	Hypoblast	ENSMODG00000015958
7.49605789418426e-14	0.806620116644418	1	0.967	2.16043884568285e-09	Hypoblast	ENSMODG00000010846
9.6316924508798e-37	0.790441242413933	0.968	0.501	2.77595008126807e-32	Hypoblast	ENSMODG00000016778
4.50151870249381e-31	0.78858591479455	1	0.953	1.29738270524574e-26	Hypoblast	ENSMODG00000020527
3.58607580107767e-30	0.782624326749803	0.984	0.624	1.03354290662859e-25	Hypoblast	ENSMODG00000000724
6.52480702484386e-26	0.774186458861811	1	0.999	1.88051463263025e-21	Hypoblast	ENSMODG00000016759
4.25917041447833e-31	0.767858224998049	1	0.96	1.2275355051568e-26	Hypoblast	ENSMODG00000023258
8.52589837735259e-37	0.763674697892426	1	0.745	2.45724917133679e-32	Hypoblast	ENSMODG00000021086
7.98933265904895e-19	0.763625135473225	1	0.965	2.3026055656645e-14	Hypoblast	ENSMODG00000001868
4.50918129913427e-17	0.761997164045175	1	0.965	1.29959114222349e-12	Hypoblast	ENSMODG00000001876
1.90713708798159e-28	0.753745857085666	1	0.984	5.49655980127174e-24	Hypoblast	ENSMODG00000016457
1.06732860858733e-32	0.748451762119242	0.968	0.633	3.07614778280955e-28	Hypoblast	ENSMODG00000017719
6.58909735306509e-38	0.748372145915731	1	0.649	1.89904374812689e-33	Hypoblast	ENSMODG00000005806
1.30761503986293e-28	0.74270578190096	1	0.997	3.76867730638895e-24	Hypoblast	ENSMODG00000004326
4.18683331618418e-32	0.735236422277171	1	0.957	1.20668723005744e-27	Hypoblast	ENSMODG00000004352
4.69771174997343e-29	0.686765171650957	0.921	0.454	1.35392750345984e-24	Hypoblast	ENSMODG00000023300
2.08529922512341e-26	0.672061203261875	1	0.995	6.01004089672817e-22	Hypoblast	ENSMODG00000005676
4.64251622082077e-27	0.670012912940621	1	0.867	1.33801960000276e-22	Hypoblast	ENSMODG00000006340
1.61844818691895e-12	0.62046612924951	0.921	0.813	4.6645295195191e-08	Hypoblast	ENSMODG00000023920
6.31386118328081e-21	0.61476159826055	1	0.979	1.81971793163336e-16	Hypoblast	ENSMODG00000004322
1.8270431258571e-31	0.608439965815606	1	0.991	5.26572099303274e-27	Hypoblast	ENSMODG00000018570
1.64846842151151e-16	0.605774432711749	1	0.954	4.75105083763831e-12	Hypoblast	ENSMODG00000021492
5.65747844964214e-21	0.597747255479607	1	0.966	1.63054186397136e-16	Hypoblast	ENSMODG00000007651
7.68270401680739e-27	0.594653729423684	1	0.814	2.21423212468406e-22	Hypoblast	ENSMODG00000014681
4.91422659878703e-23	0.594616924697685	0.857	0.367	1.41632924803641e-18	Hypoblast	ENSMODG00000020814
1.52270385666769e-20	0.591003330832977	1	0.945	4.38858478530196e-16	Hypoblast	ENSMODG00000015807
7.05176107881203e-12	0.586431944927023	1	0.983	2.03238806052441e-07	Hypoblast	ENSMODG00000009417
7.32354772391103e-18	0.570254337849428	1	0.995	2.1107196895084e-13	Hypoblast	ENSMODG00000017087
3.14537370200874e-15	0.566960239271796	0.921	0.498	9.06528154655939e-11	Hypoblast	ENSMODG00000008769
6.51692453248877e-20	0.564392321618149	1	1	1.87824281950859e-15	Hypoblast	ENSMODG00000018935
8.14546799306938e-13	0.553381628889384	1	1	2.34760533028253e-08	Hypoblast	ENSMODG00000006787
5.33851183770059e-17	0.538602999512974	0.952	0.649	1.53861249674369e-12	Hypoblast	ENSMODG00000003977
8.30552126596098e-10	0.534797128525677	1	1	2.39373428406261e-05	Hypoblast	ENSMODG00000017326
1.15169455930145e-16	0.533538498365537	1	0.997	3.31929888936272e-12	Hypoblast	ENSMODG00000004579
1.17492482152264e-14	0.526087686657473	1	0.943	3.38625082811039e-10	Hypoblast	ENSMODG00000015607
7.03822219495283e-17	0.503557220030263	1	0.977	2.02848601880735e-12	Hypoblast	ENSMODG00000021023
3.7332860203506e-13	0.50069462346339	1	0.676	1.07597036392525e-08	Hypoblast	ENSMODG00000016083
5.62216835585564e-21	0.49158417974998	1	0.856	1.62036514184116e-16	Hypoblast	ENSMODG00000013615
2.09301300803229e-24	0.481672079067673	1	0.831	6.03227279044986e-20	Hypoblast	ENSMODG00000010078
2.65476373967889e-34	0.480688480896356	0.952	0.382	7.65129457412852e-30	Hypoblast	ENSMODG00000021533
5.5537936436488e-08	0.477486136797672	0.508	0.241	0.00160065886603602	Hypoblast	ENSMODG00000017212
2.20150108092404e-20	0.476447613055684	1	1	6.34494626533117e-16	Hypoblast	ENSMODG00000013730
2.33907222300233e-35	0.46314393629359	0.952	0.363	6.74144005391502e-31	Hypoblast	ENSMODG00000010593
3.45532282374644e-28	0.462788610927702	0.968	0.733	9.95858591031962e-24	Hypoblast	ENSMODG00000014549
4.79657062941585e-11	0.462111697093557	1	0.953	1.38241962110394e-06	Hypoblast	ENSMODG00000007536
2.6249777042013e-17	0.456816931055201	0.937	0.675	7.56544824127856e-13	Hypoblast	ENSMODG00000003321
1.11215914643764e-24	0.455165217524046	1	0.983	3.20535387594792e-20	Hypoblast	ENSMODG00000016888
4.16539422861213e-18	0.452706282571063	0.937	0.783	1.2005082706283e-13	Hypoblast	ENSMODG00000014234
2.66910965957323e-32	0.448057172652024	1	0.598	7.692640949856e-28	Hypoblast	ENSMODG00000025612
2.73510396125102e-20	0.443708374651607	0.873	0.35	7.88284312672157e-16	Hypoblast	ENSMODG00000011495
1.23864011713442e-17	0.44128945361196	1	0.93	3.56988468159312e-13	Hypoblast	ENSMODG00000024599
4.16728645873548e-14	0.441162855658629	1	0.992	1.20105363027215e-09	Hypoblast	ENSMODG00000010398
2.34769026498896e-33	0.4400095669889	1	0.589	6.76627811272469e-29	Hypoblast	ENSMODG00000005094
3.19217728612302e-14	0.433853232625825	1	0.923	9.20017415633517e-10	Hypoblast	ENSMODG00000017903
1.6362338168848e-16	0.432161097616805	1	0.941	4.71578948364369e-12	Hypoblast	ENSMODG00000000121
4.71342924133498e-16	0.42378145087973	0.984	0.958	1.35845744164515e-11	Hypoblast	ENSMODG00000023679
8.26248230579562e-21	0.423135542614692	1	0.996	2.38133002535336e-16	Hypoblast	ENSMODG00000015260
4.53542709677031e-22	0.421190435576407	0.937	0.57	1.30715544356017e-17	Hypoblast	ENSMODG00000011918
2.35354047181722e-16	0.420779874326834	1	0.964	6.78313899382442e-12	Hypoblast	ENSMODG00000000716
3.14885133827595e-07	0.420425007205591	0.921	0.722	0.00907530444204512	Hypoblast	ENSMODG00000016006
5.71494493059895e-09	0.419268111096857	1	0.984	0.000164710427844792	Hypoblast	ENSMODG00000007053
6.44222566454421e-19	0.416596905922308	1	0.967	1.85671385877829e-14	Hypoblast	ENSMODG00000001955
1.58067194339603e-08	0.413612146750896	1	1	0.000455565460806169	Hypoblast	ENSMODG00000025312
5.78720099433076e-19	0.412962251734209	1	0.978	1.66792919857607e-14	Hypoblast	ENSMODG00000008335
1.22894753292204e-09	0.412480804553453	1	0.934	3.54194968463462e-05	Hypoblast	ENSMODG00000014633
3.09655416682476e-17	0.411906702057721	1	1	8.92457876420563e-13	Hypoblast	ENSMODG00000002647
3.07515714661009e-16	0.405466767465883	0.984	0.819	8.86291041224493e-12	Hypoblast	ENSMODG00000013532
4.82822866931387e-10	0.400321229761625	1	0.995	1.39154378478295e-05	Hypoblast	ENSMODG00000019304
7.996087507478e-08	0.394269461459061	0.968	0.72	0.00230455238053023	Hypoblast	ENSMODG00000006360
1.21034198552089e-25	0.391948394263183	1	0.913	3.48832663646975e-21	Hypoblast	ENSMODG00000011135
1.87464818176983e-15	0.390405445110321	1	0.999	5.40292352467882e-11	Hypoblast	ENSMODG00000001109
1.01286544023176e-16	0.389933128091245	1	1	2.91917948529196e-12	Hypoblast	ENSMODG00000008520
1.22807794538174e-23	0.389855868078587	0.984	0.701	3.53944344638471e-19	Hypoblast	ENSMODG00000017602
4.71768104119274e-09	0.388583214914967	1	0.948	0.000135968285288216	Hypoblast	ENSMODG00000010390
6.89617306752972e-21	0.388379224176353	1	0.992	1.98754603979274e-16	Hypoblast	ENSMODG00000010032
2.69250534371874e-09	0.386331379384523	1	0.964	7.76006965113178e-05	Hypoblast	ENSMODG00000012821
8.19071679454235e-24	0.384083136400038	1	0.654	2.36064648735505e-19	Hypoblast	ENSMODG00000010099
2.19128052313227e-22	0.379031419211548	0.968	0.787	6.31548959571953e-18	Hypoblast	ENSMODG00000016657
1.61734620651814e-16	0.37666244077218	0.968	0.936	4.66135350180592e-12	Hypoblast	ENSMODG00000015865
1.34026114009973e-10	0.376192451979955	1	0.993	3.86276663188142e-06	Hypoblast	ENSMODG00000012205
1.44340613241712e-18	0.369442595151261	0.937	0.717	4.16004081423938e-14	Hypoblast	ENSMODG00000023943
7.41687009704192e-11	0.36862393999318	1	0.982	2.13761613066845e-06	Hypoblast	ENSMODG00000013805
3.01554927603914e-14	0.366753745811523	1	0.996	8.69111456847241e-10	Hypoblast	ENSMODG00000008253
7.04945557052583e-18	0.364558793511311	1	0.986	2.03172358998125e-13	Hypoblast	ENSMODG00000011200
1.25200875476809e-13	0.363996675232933	1	0.996	3.60841443211712e-09	Hypoblast	ENSMODG00000009431
4.59832551490317e-10	0.357653490571567	0.746	0.49	1.32528339665024e-05	Hypoblast	ENSMODG00000023773
8.3394956333398e-20	0.353432048727601	1	0.999	2.40352603648486e-15	Hypoblast	ENSMODG00000011825
3.57607787208242e-10	0.35302255259468	1	0.986	1.03066140351287e-05	Hypoblast	ENSMODG00000015696
5.33476326523231e-13	0.352163303625471	1	0.993	1.53753212067261e-08	Hypoblast	ENSMODG00000016892
1.06256435648931e-12	0.351330106437751	1	0.999	3.06241673183783e-08	Hypoblast	ENSMODG00000009896
1.63334741247634e-09	0.350991383042956	1	0.96	4.70747057749807e-05	Hypoblast	ENSMODG00000015443
1.07536060497808e-14	0.350589493703019	0.921	0.638	3.09929679960734e-10	Hypoblast	ENSMODG00000019181
8.22080573764042e-24	0.34791313396298	1	0.748	2.36931842164534e-19	Hypoblast	ENSMODG00000007284
7.27147065502044e-09	0.347895358412482	1	0.999	0.000209571055748344	Hypoblast	ENSMODG00000013436
2.56263362865401e-11	0.347432753806757	1	0.912	7.38576638114372e-07	Hypoblast	ENSMODG00000016186
3.13694784797293e-14	0.346968263940511	0.984	0.839	9.04099739264278e-10	Hypoblast	ENSMODG00000019089
8.1213992953639e-13	0.346666276111645	1	0.91	2.34066849091683e-08	Hypoblast	ENSMODG00000011633
6.32098325567209e-16	0.345986505191889	1	0.996	1.82177058411725e-11	Hypoblast	ENSMODG00000009367
3.52270278136057e-34	0.34277189733413	1	0.711	1.01527816861593e-29	Hypoblast	ENSMODG00000009761
6.06392928137839e-13	0.34135761436702	1	0.999	1.74768505818607e-08	Hypoblast	ENSMODG00000015811
3.79392425628945e-20	0.341220333379126	1	0.988	1.09344690990518e-15	Hypoblast	ENSMODG00000000554
3.74495735679791e-13	0.340208329323634	1	1	1.07933415980273e-08	Hypoblast	ENSMODG00000005864
3.39413910664847e-13	0.335254663526931	1	0.936	9.78224831927155e-09	Hypoblast	ENSMODG00000019221
2.0133957645361e-13	0.334364778782279	1	0.999	5.8028079329695e-09	Hypoblast	ENSMODG00000009649
3.64301727915831e-12	0.332331687969116	1	0.997	1.04995401002622e-07	Hypoblast	ENSMODG00000023805
1.1822638818896e-12	0.331633137785627	1	0.997	3.40740273399401e-08	Hypoblast	ENSMODG00000004610
8.73774630174301e-11	0.329720619220345	0.952	0.856	2.51830586162535e-06	Hypoblast	ENSMODG00000011908
1.97395398876244e-16	0.325130445657745	1	1	5.68913279101224e-12	Hypoblast	ENSMODG00000005489
2.25193221880121e-16	0.324456790818202	1	0.988	6.49029384780698e-12	Hypoblast	ENSMODG00000011827
1.65575887246595e-25	0.32378373981802	0.984	0.737	4.77206264633411e-21	Hypoblast	ENSMODG00000005921
4.95100409078916e-07	0.322889507048198	1	0.996	0.0142692888900634	Hypoblast	ENSMODG00000011140
1.80979378187362e-06	0.321689300287852	1	0.974	0.0521600665873795	Hypoblast	ENSMODG00000004055
3.15118228632039e-08	0.319839243513609	0.857	0.609	0.000908202246740399	Hypoblast	ENSMODG00000006223
1.23906042815831e-19	0.319541791445637	1	0.983	3.57109605999508e-15	Hypoblast	ENSMODG00000001652
2.62861443873361e-15	0.317892959968031	1	0.997	7.57592967387415e-11	Hypoblast	ENSMODG00000017643
1.25151013618709e-16	0.314459557953392	0.984	0.962	3.6069773635048e-12	Hypoblast	ENSMODG00000012837
1.27801418775838e-11	0.313694632628287	1	0.964	3.68336469053843e-07	Hypoblast	ENSMODG00000014294
2.90036999020727e-08	0.313066951465439	0.952	0.837	0.000835915634877638	Hypoblast	ENSMODG00000019496
2.64288865506382e-13	0.311374771814666	0.984	0.934	7.61706939275944e-09	Hypoblast	ENSMODG00000004950
1.3644918380337e-10	0.309861640356145	1	0.997	3.93260192639692e-06	Hypoblast	ENSMODG00000023298
1.52452408766486e-10	0.309805971718467	1	0.996	4.39383087305889e-06	Hypoblast	ENSMODG00000018151
4.28658845556322e-08	0.309265657007068	1	0.999	0.00123543765877788	Hypoblast	ENSMODG00000018164
5.04730554726747e-09	0.308825740913911	1	0.999	0.000145468393177796	Hypoblast	ENSMODG00000001015
9.06600986372268e-12	0.308299703701675	1	0.991	2.61291470282351e-07	Hypoblast	ENSMODG00000004032
1.94773619021675e-08	0.308118246624238	1	0.992	0.000561357047382369	Hypoblast	ENSMODG00000021479
4.87612821080597e-11	0.303796518633539	1	0.997	1.40534891163639e-06	Hypoblast	ENSMODG00000012984
1.69141198605016e-06	0.302965084489033	1	0.995	0.0487481848499515	Hypoblast	ENSMODG00000024572
4.81001586951209e-13	0.302798687356674	0.937	0.744	1.38629467375208e-08	Hypoblast	ENSMODG00000003532
6.57114602058059e-15	0.302217029052504	1	0.964	1.89386999459153e-10	Hypoblast	ENSMODG00000009809
6.91371932117621e-19	0.302075348331601	1	0.806	1.9926030455562e-14	Hypoblast	ENSMODG00000017239
3.68459801314984e-08	0.301783659984047	1	1	0.00106193799336991	Hypoblast	ENSMODG00000004242
1.35624813829565e-14	0.300743553162551	0.968	0.684	3.90884275938191e-10	Hypoblast	ENSMODG00000011624
2.32111498969178e-14	0.300720533789774	1	1	6.68968551179069e-10	Hypoblast	ENSMODG00000017913
8.67680664799248e-16	0.299918396478247	1	0.944	2.50074244401791e-11	Hypoblast	ENSMODG00000020526
4.19744579795404e-21	0.299551089613224	1	0.802	1.20974585342833e-16	Hypoblast	ENSMODG00000003421
2.01339000073718e-13	0.298156335753478	1	0.995	5.80279132112463e-09	Hypoblast	ENSMODG00000002938
5.70885697837476e-24	0.298099420896295	0.73	0.225	1.64534966973739e-19	Hypoblast	ENSMODG00000003928
1.35579964467876e-17	0.296507331270522	1	1	3.90755015592865e-13	Hypoblast	ENSMODG00000010829
1.87631910745223e-07	0.295556707522203	0.984	0.843	0.00540773929958807	Hypoblast	ENSMODG00000014618
5.56338974449393e-11	0.295520053374835	1	0.892	1.6034245582606e-06	Hypoblast	ENSMODG00000011179
7.4704458713288e-27	0.29501986172281	1	0.896	2.15305720457567e-22	Hypoblast	ENSMODG00000014124
4.94718866641619e-10	0.293380522478121	1	1	1.42582924554781e-05	Hypoblast	ENSMODG00000013302
1.01655939489397e-10	0.292235196155843	1	0.926	2.92982583202391e-06	Hypoblast	ENSMODG00000019392
4.2926149048229e-13	0.290143184744933	1	0.971	1.23717454171901e-08	Hypoblast	ENSMODG00000011335
2.00631018950884e-17	0.290049476407716	0.905	0.623	5.78238659718343e-13	Hypoblast	ENSMODG00000014742
1.24566264858514e-11	0.289276188489673	1	0.98	3.59012431948722e-07	Hypoblast	ENSMODG00000019516
2.28703444669653e-20	0.288247528977587	1	0.957	6.59146197882408e-16	Hypoblast	ENSMODG00000020424
1.05564721488682e-06	0.287287322815202	1	0.999	0.0304248083802529	Hypoblast	ENSMODG00000009521
9.10061545034615e-12	0.285841983371865	1	0.999	2.62288837894426e-07	Hypoblast	ENSMODG00000012784
4.08454651420189e-10	0.283622231919802	1	1	1.17720715085813e-05	Hypoblast	ENSMODG00000002420
6.22740711095285e-07	0.282960564461301	1	0.935	0.0179480100344772	Hypoblast	ENSMODG00000001163
3.97867430249521e-24	0.282017237406999	0.937	0.471	1.14669372072214e-19	Hypoblast	ENSMODG00000012494
5.29375934251617e-15	0.281637581057011	0.968	0.863	1.52571438010658e-10	Hypoblast	ENSMODG00000020275
5.01641845644192e-10	0.280908297358274	1	0.993	1.44578196333113e-05	Hypoblast	ENSMODG00000021101
2.3585376674004e-12	0.280622165090908	1	1	6.7975414112147e-08	Hypoblast	ENSMODG00000005299
3.68500848488553e-13	0.280557959743797	1	1	1.06205629542886e-08	Hypoblast	ENSMODG00000005428
1.09195689793466e-27	0.279893744415062	1	0.982	3.14712897553747e-23	Hypoblast	ENSMODG00000012060
2.34933963114062e-12	0.279661822422953	1	0.992	6.77103175091039e-08	Hypoblast	ENSMODG00000001078
5.48861575777926e-08	0.278485680764512	1	0.951	0.00158187394754956	Hypoblast	ENSMODG00000001170
3.06476355723307e-26	0.27847991671847	0.73	0.208	8.83295504830142e-22	Hypoblast	ENSMODG00000016478
2.62462286242146e-10	0.276079783906429	1	1	7.5644255517849e-06	Hypoblast	ENSMODG00000003384
6.77547767521371e-13	0.274996737052025	1	0.965	1.95276042077334e-08	Hypoblast	ENSMODG00000016355
1.66376617036956e-17	0.274728205905254	0.984	0.908	4.7951404796221e-13	Hypoblast	ENSMODG00000012840
3.60860228456846e-15	0.274597049882784	0.794	0.394	1.04003526443547e-10	Hypoblast	ENSMODG00000029467
3.83716001629616e-16	0.27440482514911	0.984	0.943	1.10590788829672e-11	Hypoblast	ENSMODG00000005504
5.96185967205125e-09	0.274397102266871	1	0.977	0.000171826757608189	Hypoblast	ENSMODG00000007799
1.72436341180637e-06	0.274013360538852	0.968	0.852	0.0496978778916715	Hypoblast	ENSMODG00000016845
2.44474564261757e-11	0.270462054649579	1	0.988	7.04600141658809e-07	Hypoblast	ENSMODG00000004250
1.66053610046842e-17	0.269643447115314	0.984	0.87	4.78583109516005e-13	Hypoblast	ENSMODG00000012240
1.17317908704574e-10	0.268534469777158	0.921	0.847	3.38121944677454e-06	Hypoblast	ENSMODG00000014872
3.49357496752961e-14	0.265462140734445	1	0.943	1.00688324139171e-09	Hypoblast	ENSMODG00000013479
1.49736316239753e-11	0.264453244075745	1	0.969	4.31555037034593e-07	Hypoblast	ENSMODG00000012643
1.06256435648931e-12	0.264450701211133	1	1	3.06241673183783e-08	Hypoblast	ENSMODG00000021167
1.22255468421556e-11	0.264381193546339	1	1	3.52352485537768e-07	Hypoblast	ENSMODG00000019699
2.48784923468085e-10	0.26261958457274	0.968	0.899	7.17023027927369e-06	Hypoblast	ENSMODG00000009629
3.0368170803999e-12	0.26245365260096	1	1	8.75241050742056e-08	Hypoblast	ENSMODG00000011189
1.35238068280221e-18	0.262389292553535	1	0.85	3.89769636590426e-14	Hypoblast	ENSMODG00000028304
7.56281278930443e-14	0.261645793424736	1	0.979	2.17967827400543e-09	Hypoblast	ENSMODG00000018500
2.57609012158991e-08	0.257788697916232	1	0.996	0.000742454933943429	Hypoblast	ENSMODG00000007832
1.44263598046182e-09	0.257566972305179	1	0.983	4.157821159289e-05	Hypoblast	ENSMODG00000004452
5.77149148837453e-09	0.25684061442965	1	0.999	0.000166340156186442	Hypoblast	ENSMODG00000018113
9.47098968360094e-20	0.256148024653749	0.984	0.559	2.72963393671063e-15	Hypoblast	ENSMODG00000003575
5.6325066621945e-08	0.255803508647847	1	0.987	0.00162334474511108	Hypoblast	ENSMODG00000007323
2.23824304204091e-06	0.250168605754531	1	0.956	0.064508402714661	Hypoblast	ENSMODG00000006439
1.79833500390723e-55	1.10610844322638	1	0.953	5.18298131476102e-51	EarlyTE	ENSMODG00000007140
1.99871716411267e-49	1.03372719084709	1	0.993	5.76050273868911e-45	EarlyTE	ENSMODG00000002417
